date,open,high,low,close,volume
20230818 14:00:00 US/Eastern,1888.06,1889.16,1887.56,1888.2,-1
20230818 14:30:00 US/Eastern,1888.65,1889.43,1888.19,1888.84,-1
20230818 15:00:00 US/Eastern,1887.92,1888.69,1887.5,1888.1,-1
20230818 15:30:00 US/Eastern,1888.8,1890.0,1887.6,1888.94,-1
20230818 16:00:00 US/Eastern,1889.28,1890.03,1888.53,1889.46,-1
20230818 16:30:00 US/Eastern,1889.09,1890.26,1888.23,1889.38,-1
20230820 18:00:00 US/Eastern,1890.24,1904.0,1889.14,1890.65,-1
20230820 18:30:00 US/Eastern,1890.24,1891.04,1889.69,1890.52,-1
20230820 19:00:00 US/Eastern,1889.4,1890.59,1888.93,1889.6,-1
20230820 19:30:00 US/Eastern,1889.44,1890.15,1888.74,1889.65,-1
20230820 20:00:00 US/Eastern,1890.4,1891.06,1889.79,1890.53,-1
20230820 20:30:00 US/Eastern,1890.46,1891.27,1889.88,1890.57,-1
20230820 21:00:00 US/Eastern,1888.55,1890.14,1887.56,1888.7,-1
20230820 21:30:00 US/Eastern,1886.18,1888.15,1884.99,1886.35,-1
20230820 22:00:00 US/Eastern,1886.8,1889.9,1884.83,1886.97,-1
20230820 22:30:00 US/Eastern,1890.9,1893.25,1889.54,1891.03,-1
20230820 23:00:00 US/Eastern,1892.56,1893.85,1890.62,1892.7,-1
20230820 23:30:00 US/Eastern,1891.77,1892.6,1891.04,1891.96,-1
20230821 00:00:00 US/Eastern,1892.82,1893.97,1891.43,1893.0,-1
20230821 00:30:00 US/Eastern,1892.91,1893.49,1892.5,1893.05,-1
20230821 01:00:00 US/Eastern,1893.09,1894.31,1891.86,1893.24,-1
20230821 01:30:00 US/Eastern,1889.37,1892.26,1887.81,1889.52,-1
20230821 02:00:00 US/Eastern,1888.46,1889.73,1887.33,1888.62,-1
20230821 02:30:00 US/Eastern,1888.75,1889.67,1887.86,1888.88,-1
20230821 03:00:00 US/Eastern,1889.34,1890.34,1888.42,1889.46,-1
20230821 03:30:00 US/Eastern,1888.96,1890.56,1887.96,1889.12,-1
20230821 04:00:00 US/Eastern,1888.41,1889.52,1887.55,1888.53,-1
20230821 04:30:00 US/Eastern,1888.36,1889.35,1887.59,1888.49,-1
20230821 05:00:00 US/Eastern,1889.19,1891.0,1888.28,1889.3,-1
20230821 05:30:00 US/Eastern,1889.35,1890.26,1888.82,1889.49,-1
20230821 06:00:00 US/Eastern,1888.48,1889.74,1886.94,1888.59,-1
20230821 06:30:00 US/Eastern,1887.93,1889.25,1886.76,1888.07,-1
20230821 07:00:00 US/Eastern,1889.02,1890.45,1887.9,1889.14,-1
20230821 07:30:00 US/Eastern,1891.74,1893.24,1890.09,1891.88,-1
20230821 08:00:00 US/Eastern,1894.2,1895.73,1893.0,1894.35,-1
20230821 08:30:00 US/Eastern,1895.9,1897.81,1892.78,1896.04,-1
20230821 09:00:00 US/Eastern,1896.34,1898.9,1894.89,1896.49,-1
20230821 09:30:00 US/Eastern,1891.54,1896.09,1888.54,1891.69,-1
20230821 10:00:00 US/Eastern,1888.8,1891.43,1887.02,1888.96,-1
20230821 10:30:00 US/Eastern,1886.49,1887.84,1885.3,1886.62,-1
20230821 11:00:00 US/Eastern,1888.23,1889.89,1885.9,1888.38,-1
20230821 11:30:00 US/Eastern,1889.37,1889.92,1888.76,1889.51,-1
20230821 12:00:00 US/Eastern,1890.21,1891.35,1889.03,1890.38,-1
20230821 12:30:00 US/Eastern,1891.21,1893.53,1889.84,1891.35,-1
20230821 13:00:00 US/Eastern,1893.33,1894.71,1892.49,1893.47,-1
20230821 13:30:00 US/Eastern,1894.76,1895.55,1893.99,1894.93,-1
20230821 14:00:00 US/Eastern,1894.4,1894.91,1893.97,1894.56,-1
20230821 14:30:00 US/Eastern,1894.6,1895.19,1893.87,1894.72,-1
20230821 15:00:00 US/Eastern,1894.67,1895.28,1894.21,1894.8,-1
20230821 15:30:00 US/Eastern,1894.46,1894.87,1894.16,1894.62,-1
20230821 16:00:00 US/Eastern,1894.5,1894.96,1894.2,1894.65,-1
20230821 16:30:00 US/Eastern,1894.62,1895.57,1894.39,1894.81,-1
20230821 18:00:00 US/Eastern,1894.8,1896.61,1894.1,1895.07,-1
20230821 18:30:00 US/Eastern,1894.92,1895.33,1894.61,1895.12,-1
20230821 19:00:00 US/Eastern,1895.69,1896.26,1894.99,1895.83,-1
20230821 19:30:00 US/Eastern,1895.24,1896.06,1894.55,1895.42,-1
20230821 20:00:00 US/Eastern,1894.43,1895.02,1893.64,1894.59,-1
20230821 20:30:00 US/Eastern,1895.26,1895.97,1894.52,1895.38,-1
20230821 21:00:00 US/Eastern,1895.67,1897.09,1894.78,1895.81,-1
20230821 21:30:00 US/Eastern,1895.72,1897.41,1894.31,1895.86,-1
20230821 22:00:00 US/Eastern,1896.12,1897.51,1894.91,1896.28,-1
20230821 22:30:00 US/Eastern,1895.02,1896.41,1894.38,1895.17,-1
20230821 23:00:00 US/Eastern,1895.8,1897.36,1894.2,1895.97,-1
20230821 23:30:00 US/Eastern,1896.02,1897.01,1895.71,1896.22,-1
20230822 00:00:00 US/Eastern,1896.1,1896.48,1895.91,1896.25,-1
20230822 00:30:00 US/Eastern,1895.42,1896.42,1893.85,1895.52,-1
20230822 01:00:00 US/Eastern,1895.47,1896.75,1893.98,1895.61,-1
20230822 01:30:00 US/Eastern,1895.74,1896.55,1894.93,1895.88,-1
20230822 02:00:00 US/Eastern,1897.72,1900.4,1895.13,1897.88,-1
20230822 02:30:00 US/Eastern,1898.87,1900.42,1897.65,1899.02,-1
20230822 03:00:00 US/Eastern,1899.41,1900.96,1898.09,1899.55,-1
20230822 03:30:00 US/Eastern,1900.79,1902.0,1899.85,1900.91,-1
20230822 04:00:00 US/Eastern,1900.47,1902.41,1898.6,1900.61,-1
20230822 04:30:00 US/Eastern,1899.29,1900.25,1898.37,1899.44,-1
20230822 05:00:00 US/Eastern,1900.37,1901.52,1899.4,1900.48,-1
20230822 05:30:00 US/Eastern,1902.3,1903.87,1900.34,1902.45,-1
20230822 06:00:00 US/Eastern,1903.35,1904.57,1901.9,1903.49,-1
20230822 06:30:00 US/Eastern,1902.63,1903.67,1901.92,1902.75,-1
20230822 07:00:00 US/Eastern,1902.38,1903.25,1901.5,1902.48,-1
20230822 07:30:00 US/Eastern,1902.48,1903.52,1901.75,1902.6,-1
20230822 08:00:00 US/Eastern,1901.89,1903.6,1899.12,1902.0,-1
20230822 08:30:00 US/Eastern,1898.34,1901.5,1896.24,1898.48,-1
20230822 09:00:00 US/Eastern,1895.87,1897.72,1894.0,1896.01,-1
20230822 09:30:00 US/Eastern,1892.61,1894.86,1889.07,1892.74,-1
20230822 10:00:00 US/Eastern,1893.05,1895.04,1890.04,1893.22,-1
20230822 10:30:00 US/Eastern,1893.43,1896.05,1891.09,1893.6,-1
20230822 11:00:00 US/Eastern,1896.58,1897.98,1895.08,1896.73,-1
20230822 11:30:00 US/Eastern,1898.1,1899.25,1896.57,1898.24,-1
20230822 12:00:00 US/Eastern,1898.13,1899.08,1897.33,1898.28,-1
20230822 12:30:00 US/Eastern,1897.27,1898.0,1896.78,1897.4,-1
20230822 13:00:00 US/Eastern,1897.44,1898.16,1896.95,1897.56,-1
20230822 13:30:00 US/Eastern,1897.61,1898.52,1896.99,1897.73,-1
20230822 14:00:00 US/Eastern,1897.14,1897.95,1896.34,1897.27,-1
20230822 14:30:00 US/Eastern,1897.01,1897.75,1896.34,1897.16,-1
20230822 15:00:00 US/Eastern,1897.21,1897.75,1896.91,1897.36,-1
20230822 15:30:00 US/Eastern,1897.22,1897.82,1896.83,1897.33,-1
20230822 16:00:00 US/Eastern,1897.43,1898.09,1897.14,1897.55,-1
20230822 16:30:00 US/Eastern,1897.34,1898.8,1896.01,1897.57,-1
20230822 18:00:00 US/Eastern,1897.93,1914.95,1896.97,1898.17,-1
20230822 18:30:00 US/Eastern,1898.01,1898.5,1897.76,1898.21,-1
20230822 19:00:00 US/Eastern,1897.94,1898.31,1897.75,1898.05,-1
20230822 19:30:00 US/Eastern,1898.34,1898.86,1898.08,1898.5,-1
20230822 20:00:00 US/Eastern,1899.35,1900.47,1898.32,1899.5,-1
20230822 20:30:00 US/Eastern,1899.5,1900.46,1898.79,1899.65,-1
20230822 21:00:00 US/Eastern,1900.08,1901.79,1898.79,1900.21,-1
20230822 21:30:00 US/Eastern,1901.1,1902.0,1900.45,1901.27,-1
20230822 22:00:00 US/Eastern,1901.52,1903.18,1900.88,1901.67,-1
20230822 22:30:00 US/Eastern,1901.34,1902.19,1900.78,1901.45,-1
20230822 23:00:00 US/Eastern,1900.48,1901.17,1900.12,1900.6,-1
20230822 23:30:00 US/Eastern,1901.39,1902.18,1900.51,1901.55,-1
20230823 00:00:00 US/Eastern,1901.11,1901.74,1900.71,1901.23,-1
20230823 00:30:00 US/Eastern,1902.42,1903.5,1900.93,1902.55,-1
20230823 01:00:00 US/Eastern,1903.01,1903.82,1902.39,1903.15,-1
20230823 01:30:00 US/Eastern,1903.23,1904.0,1902.58,1903.37,-1
20230823 02:00:00 US/Eastern,1903.13,1904.5,1902.22,1903.3,-1
20230823 02:30:00 US/Eastern,1903.87,1904.92,1902.6,1904.0,-1
20230823 03:00:00 US/Eastern,1903.34,1904.39,1902.45,1903.46,-1
20230823 03:30:00 US/Eastern,1902.96,1904.53,1901.72,1903.1,-1
20230823 04:00:00 US/Eastern,1904.34,1905.18,1903.51,1904.47,-1
20230823 04:30:00 US/Eastern,1904.16,1905.68,1903.5,1904.29,-1
20230823 05:00:00 US/Eastern,1904.3,1905.34,1902.96,1904.45,-1
20230823 05:30:00 US/Eastern,1903.23,1904.92,1902.0,1903.36,-1
20230823 06:00:00 US/Eastern,1902.46,1903.12,1901.65,1902.58,-1
20230823 06:30:00 US/Eastern,1902.29,1904.2,1901.27,1902.41,-1
20230823 07:00:00 US/Eastern,1903.65,1904.39,1902.8,1903.78,-1
20230823 07:30:00 US/Eastern,1903.77,1904.7,1903.0,1903.88,-1
20230823 08:00:00 US/Eastern,1904.06,1906.74,1902.65,1904.19,-1
20230823 08:30:00 US/Eastern,1906.64,1908.74,1903.62,1906.8,-1
20230823 09:00:00 US/Eastern,1906.56,1911.51,1902.84,1906.69,-1
20230823 09:30:00 US/Eastern,1913.35,1919.0,1908.22,1913.49,-1
20230823 10:00:00 US/Eastern,1916.4,1918.43,1914.45,1916.54,-1
20230823 10:30:00 US/Eastern,1916.01,1918.21,1914.72,1916.13,-1
20230823 11:00:00 US/Eastern,1916.5,1917.55,1915.49,1916.62,-1
20230823 11:30:00 US/Eastern,1917.24,1918.41,1916.0,1917.36,-1
20230823 12:00:00 US/Eastern,1918.95,1919.78,1918.21,1919.07,-1
20230823 12:30:00 US/Eastern,1919.48,1920.47,1918.53,1919.61,-1
20230823 13:00:00 US/Eastern,1918.53,1919.97,1917.48,1918.64,-1
20230823 13:30:00 US/Eastern,1918.44,1919.69,1918.1,1918.55,-1
20230823 14:00:00 US/Eastern,1917.4,1918.27,1916.95,1917.54,-1
20230823 14:30:00 US/Eastern,1916.72,1917.53,1916.27,1916.86,-1
20230823 15:00:00 US/Eastern,1917.11,1917.68,1916.61,1917.24,-1
20230823 15:30:00 US/Eastern,1916.85,1917.54,1916.47,1917.0,-1
20230823 16:00:00 US/Eastern,1916.4,1917.19,1915.83,1916.59,-1
20230823 16:30:00 US/Eastern,1915.4,1916.3,1914.49,1915.61,-1
20230823 18:00:00 US/Eastern,1916.88,1925.0,1913.0,1917.13,-1
20230823 18:30:00 US/Eastern,1916.99,1917.49,1916.57,1917.1,-1
20230823 19:00:00 US/Eastern,1917.03,1917.57,1916.19,1917.18,-1
20230823 19:30:00 US/Eastern,1917.5,1918.24,1917.01,1917.66,-1
20230823 20:00:00 US/Eastern,1918.24,1919.43,1917.28,1918.4,-1
20230823 20:30:00 US/Eastern,1918.63,1919.08,1918.24,1918.75,-1
20230823 21:00:00 US/Eastern,1918.13,1919.06,1917.63,1918.28,-1
20230823 21:30:00 US/Eastern,1918.44,1919.2,1917.55,1918.59,-1
20230823 22:00:00 US/Eastern,1919.46,1920.38,1918.73,1919.63,-1
20230823 22:30:00 US/Eastern,1920.24,1920.95,1919.07,1920.38,-1
20230823 23:00:00 US/Eastern,1920.4,1921.71,1919.36,1920.54,-1
20230823 23:30:00 US/Eastern,1921.04,1921.81,1920.61,1921.17,-1
20230824 00:00:00 US/Eastern,1921.07,1921.88,1920.52,1921.23,-1
20230824 00:30:00 US/Eastern,1920.6,1922.79,1919.99,1920.76,-1
20230824 01:00:00 US/Eastern,1920.86,1921.97,1920.42,1921.01,-1
20230824 01:30:00 US/Eastern,1921.42,1922.5,1920.25,1921.61,-1
20230824 02:00:00 US/Eastern,1921.63,1922.84,1920.78,1921.79,-1
20230824 02:30:00 US/Eastern,1921.52,1923.16,1920.69,1921.67,-1
20230824 03:00:00 US/Eastern,1921.4,1922.41,1920.26,1921.56,-1
20230824 03:30:00 US/Eastern,1920.74,1922.19,1919.6,1920.86,-1
20230824 04:00:00 US/Eastern,1920.86,1922.16,1919.6,1921.01,-1
20230824 04:30:00 US/Eastern,1921.12,1921.95,1919.9,1921.26,-1
20230824 05:00:00 US/Eastern,1920.45,1921.14,1919.79,1920.59,-1
20230824 05:30:00 US/Eastern,1919.93,1920.8,1919.34,1920.03,-1
20230824 06:00:00 US/Eastern,1920.0,1920.86,1919.16,1920.1,-1
20230824 06:30:00 US/Eastern,1919.39,1920.22,1918.77,1919.53,-1
20230824 07:00:00 US/Eastern,1918.79,1919.83,1917.74,1918.9,-1
20230824 07:30:00 US/Eastern,1917.62,1918.64,1916.42,1917.74,-1
20230824 08:00:00 US/Eastern,1915.3,1916.81,1914.19,1915.45,-1
20230824 08:30:00 US/Eastern,1913.79,1916.72,1911.76,1913.94,-1
20230824 09:00:00 US/Eastern,1914.38,1915.67,1913.19,1914.51,-1
20230824 09:30:00 US/Eastern,1914.52,1916.9,1911.91,1914.65,-1
20230824 10:00:00 US/Eastern,1918.28,1920.66,1916.05,1918.4,-1
20230824 10:30:00 US/Eastern,1920.18,1923.52,1916.27,1920.34,-1
20230824 11:00:00 US/Eastern,1921.2,1922.41,1920.51,1921.32,-1
20230824 11:30:00 US/Eastern,1920.82,1921.69,1919.99,1920.95,-1
20230824 12:00:00 US/Eastern,1919.78,1921.61,1919.02,1919.95,-1
20230824 12:30:00 US/Eastern,1918.09,1919.52,1917.34,1918.24,-1
20230824 13:00:00 US/Eastern,1917.93,1919.45,1917.42,1918.07,-1
20230824 13:30:00 US/Eastern,1917.7,1919.72,1916.77,1917.81,-1
20230824 14:00:00 US/Eastern,1917.37,1918.08,1916.91,1917.5,-1
20230824 14:30:00 US/Eastern,1917.56,1918.2,1916.64,1917.72,-1
20230824 15:00:00 US/Eastern,1917.45,1918.15,1916.74,1917.62,-1
20230824 15:30:00 US/Eastern,1917.36,1918.25,1916.76,1917.49,-1
20230824 16:00:00 US/Eastern,1916.93,1917.64,1916.26,1917.07,-1
20230824 16:30:00 US/Eastern,1916.93,1917.54,1916.23,1917.12,-1
20230824 18:00:00 US/Eastern,1917.05,1921.99,1916.48,1917.28,-1
20230824 18:30:00 US/Eastern,1917.01,1917.46,1916.75,1917.13,-1
20230824 19:00:00 US/Eastern,1916.15,1917.05,1915.66,1916.32,-1
20230824 19:30:00 US/Eastern,1916.13,1916.61,1915.72,1916.33,-1
20230824 20:00:00 US/Eastern,1915.9,1916.69,1915.15,1916.04,-1
20230824 20:30:00 US/Eastern,1915.65,1916.14,1915.23,1915.8,-1
20230824 21:00:00 US/Eastern,1915.6,1916.57,1914.65,1915.76,-1
20230824 21:30:00 US/Eastern,1916.6,1917.74,1915.48,1916.77,-1
20230824 22:00:00 US/Eastern,1916.77,1917.28,1916.3,1916.88,-1
20230824 22:30:00 US/Eastern,1915.46,1917.11,1914.33,1915.6,-1
20230824 23:00:00 US/Eastern,1914.49,1915.14,1914.0,1914.65,-1
20230824 23:30:00 US/Eastern,1913.77,1914.36,1913.15,1913.91,-1
20230825 00:00:00 US/Eastern,1913.92,1915.06,1913.44,1914.09,-1
20230825 00:30:00 US/Eastern,1914.12,1914.65,1913.3,1914.28,-1
20230825 01:00:00 US/Eastern,1913.57,1914.24,1913.09,1913.69,-1
20230825 01:30:00 US/Eastern,1913.81,1914.9,1913.04,1913.96,-1
20230825 02:00:00 US/Eastern,1913.98,1915.23,1913.39,1914.16,-1
20230825 02:30:00 US/Eastern,1913.98,1915.28,1912.81,1914.09,-1
20230825 03:00:00 US/Eastern,1914.03,1914.98,1913.07,1914.18,-1
20230825 03:30:00 US/Eastern,1914.85,1916.3,1913.7,1915.0,-1
20230825 04:00:00 US/Eastern,1914.17,1915.22,1913.2,1914.32,-1
20230825 04:30:00 US/Eastern,1914.57,1915.66,1913.55,1914.72,-1
20230825 05:00:00 US/Eastern,1916.18,1917.97,1915.19,1916.3,-1
20230825 05:30:00 US/Eastern,1916.87,1918.13,1915.99,1917.03,-1
20230825 06:00:00 US/Eastern,1916.44,1917.34,1915.7,1916.57,-1
20230825 06:30:00 US/Eastern,1917.31,1918.01,1916.73,1917.46,-1
20230825 07:00:00 US/Eastern,1917.12,1918.0,1916.18,1917.24,-1
20230825 07:30:00 US/Eastern,1917.31,1918.5,1916.52,1917.44,-1
20230825 08:00:00 US/Eastern,1919.08,1920.4,1917.32,1919.23,-1
20230825 08:30:00 US/Eastern,1917.41,1918.95,1916.44,1917.57,-1
20230825 09:00:00 US/Eastern,1915.72,1917.8,1914.0,1915.85,-1
20230825 09:30:00 US/Eastern,1914.61,1916.16,1913.38,1914.76,-1
20230825 10:00:00 US/Eastern,1916.63,1922.56,1909.71,1916.8,-1
20230825 10:30:00 US/Eastern,1906.92,1911.57,1903.78,1907.06,-1
20230825 11:00:00 US/Eastern,1905.47,1907.7,1904.0,1905.61,-1
20230825 11:30:00 US/Eastern,1908.82,1910.74,1905.83,1908.95,-1
20230825 12:00:00 US/Eastern,1909.29,1910.74,1907.58,1909.44,-1
20230825 12:30:00 US/Eastern,1909.79,1910.72,1908.72,1909.94,-1
20230825 13:00:00 US/Eastern,1910.85,1912.85,1909.91,1911.0,-1
20230825 13:30:00 US/Eastern,1911.4,1912.79,1910.36,1911.54,-1
20230825 14:00:00 US/Eastern,1912.87,1914.52,1911.95,1913.0,-1
20230825 14:30:00 US/Eastern,1913.71,1914.92,1912.82,1913.87,-1
20230825 15:00:00 US/Eastern,1913.27,1914.49,1912.15,1913.38,-1
20230825 15:30:00 US/Eastern,1913.71,1914.5,1913.26,1913.89,-1
20230825 16:00:00 US/Eastern,1913.77,1914.51,1913.42,1913.98,-1
20230825 16:30:00 US/Eastern,1914.05,1915.94,1913.26,1914.38,-1
20230827 18:00:00 US/Eastern,1915.29,1920.83,1904.2,1915.69,-1
20230827 18:30:00 US/Eastern,1914.9,1915.58,1914.55,1915.06,-1
20230827 19:00:00 US/Eastern,1915.58,1916.32,1914.9,1915.73,-1
20230827 19:30:00 US/Eastern,1915.23,1915.9,1914.5,1915.38,-1
20230827 20:00:00 US/Eastern,1915.67,1916.26,1914.53,1915.85,-1
20230827 20:30:00 US/Eastern,1916.07,1916.89,1915.56,1916.3,-1
20230827 21:00:00 US/Eastern,1916.45,1917.52,1915.48,1916.67,-1
20230827 21:30:00 US/Eastern,1915.83,1917.45,1915.22,1916.0,-1
20230827 22:00:00 US/Eastern,1915.58,1916.18,1915.11,1915.79,-1
20230827 22:30:00 US/Eastern,1915.77,1916.43,1915.12,1915.96,-1
20230827 23:00:00 US/Eastern,1915.72,1916.3,1915.28,1915.92,-1
20230827 23:30:00 US/Eastern,1916.16,1917.27,1915.6,1916.4,-1
20230828 00:00:00 US/Eastern,1916.05,1916.95,1914.73,1916.23,-1
20230828 00:30:00 US/Eastern,1915.33,1915.9,1914.83,1915.53,-1
20230828 01:00:00 US/Eastern,1915.95,1917.2,1915.2,1916.14,-1
20230828 01:30:00 US/Eastern,1916.36,1917.84,1915.5,1916.57,-1
20230828 02:00:00 US/Eastern,1917.06,1917.85,1915.61,1917.21,-1
20230828 02:30:00 US/Eastern,1916.41,1917.74,1915.77,1916.56,-1
20230828 03:00:00 US/Eastern,1915.33,1916.48,1914.35,1915.48,-1
20230828 03:30:00 US/Eastern,1915.07,1916.0,1914.27,1915.24,-1
20230828 04:00:00 US/Eastern,1914.26,1915.0,1913.49,1914.44,-1
20230828 04:30:00 US/Eastern,1914.3,1915.42,1913.61,1914.46,-1
20230828 05:00:00 US/Eastern,1915.2,1915.8,1914.36,1915.36,-1
20230828 05:30:00 US/Eastern,1914.29,1915.02,1913.91,1914.44,-1
20230828 06:00:00 US/Eastern,1914.09,1914.84,1913.75,1914.24,-1
20230828 06:30:00 US/Eastern,1914.61,1915.31,1914.21,1914.7,-1
20230828 07:00:00 US/Eastern,1914.85,1915.5,1914.4,1914.98,-1
20230828 07:30:00 US/Eastern,1914.92,1915.69,1914.43,1915.05,-1
20230828 08:00:00 US/Eastern,1914.9,1915.85,1913.48,1915.04,-1
20230828 08:30:00 US/Eastern,1915.89,1917.53,1913.5,1916.05,-1
20230828 09:00:00 US/Eastern,1916.23,1918.09,1914.26,1916.35,-1
20230828 09:30:00 US/Eastern,1916.42,1918.98,1912.75,1916.54,-1
20230828 10:00:00 US/Eastern,1918.51,1920.0,1917.26,1918.66,-1
20230828 10:30:00 US/Eastern,1919.01,1919.78,1918.4,1919.14,-1
20230828 11:00:00 US/Eastern,1919.56,1921.2,1918.09,1919.69,-1
20230828 11:30:00 US/Eastern,1924.21,1926.15,1920.71,1924.34,-1
20230828 12:00:00 US/Eastern,1924.35,1925.39,1923.02,1924.47,-1
20230828 12:30:00 US/Eastern,1922.11,1923.26,1920.2,1922.27,-1
20230828 13:00:00 US/Eastern,1918.21,1920.85,1917.0,1918.34,-1
20230828 13:30:00 US/Eastern,1919.78,1920.99,1918.83,1919.93,-1
20230828 14:00:00 US/Eastern,1919.85,1920.74,1919.43,1920.07,-1
20230828 14:30:00 US/Eastern,1919.6,1920.11,1919.39,1919.82,-1
20230828 15:00:00 US/Eastern,1920.04,1920.74,1919.53,1920.29,-1
20230828 15:30:00 US/Eastern,1919.94,1920.72,1919.39,1920.08,-1
20230828 16:00:00 US/Eastern,1920.03,1920.57,1919.65,1920.23,-1
20230828 16:30:00 US/Eastern,1919.85,1920.88,1919.42,1920.12,-1
20230828 18:00:00 US/Eastern,1920.49,1926.58,1910.37,1920.67,-1
20230828 18:30:00 US/Eastern,1920.76,1921.05,1920.62,1920.85,-1
20230828 19:00:00 US/Eastern,1921.08,1921.8,1920.74,1921.18,-1
20230828 19:30:00 US/Eastern,1921.13,1921.66,1920.84,1921.29,-1
20230828 20:00:00 US/Eastern,1921.52,1922.19,1921.02,1921.65,-1
20230828 20:30:00 US/Eastern,1921.64,1922.1,1921.3,1921.76,-1
20230828 21:00:00 US/Eastern,1921.93,1922.76,1921.31,1922.09,-1
20230828 21:30:00 US/Eastern,1922.51,1923.19,1922.0,1922.66,-1
20230828 22:00:00 US/Eastern,1922.0,1922.97,1921.42,1922.14,-1
20230828 22:30:00 US/Eastern,1922.51,1924.14,1921.49,1922.66,-1
20230828 23:00:00 US/Eastern,1924.63,1925.72,1923.58,1924.8,-1
20230828 23:30:00 US/Eastern,1925.4,1925.98,1924.95,1925.56,-1
20230829 00:00:00 US/Eastern,1924.94,1925.73,1923.88,1925.1,-1
20230829 00:30:00 US/Eastern,1924.36,1924.95,1923.87,1924.48,-1
20230829 01:00:00 US/Eastern,1923.68,1924.5,1923.28,1923.81,-1
20230829 01:30:00 US/Eastern,1924.92,1925.71,1923.48,1925.03,-1
20230829 02:00:00 US/Eastern,1924.51,1925.4,1923.58,1924.67,-1
20230829 02:30:00 US/Eastern,1923.52,1924.56,1922.84,1923.72,-1
20230829 03:00:00 US/Eastern,1922.69,1923.74,1921.64,1922.82,-1
20230829 03:30:00 US/Eastern,1924.07,1925.07,1923.12,1924.19,-1
20230829 04:00:00 US/Eastern,1923.12,1923.66,1922.29,1923.25,-1
20230829 04:30:00 US/Eastern,1923.15,1924.49,1922.61,1923.32,-1
20230829 05:00:00 US/Eastern,1923.04,1923.89,1922.55,1923.18,-1
20230829 05:30:00 US/Eastern,1923.5,1924.57,1922.71,1923.61,-1
20230829 06:00:00 US/Eastern,1923.07,1924.49,1921.03,1923.16,-1
20230829 06:30:00 US/Eastern,1921.23,1921.98,1920.2,1921.36,-1
20230829 07:00:00 US/Eastern,1919.46,1920.57,1918.26,1919.58,-1
20230829 07:30:00 US/Eastern,1918.07,1919.17,1916.73,1918.2,-1
20230829 08:00:00 US/Eastern,1916.06,1917.39,1914.44,1916.19,-1
20230829 08:30:00 US/Eastern,1916.03,1917.31,1914.46,1916.19,-1
20230829 09:00:00 US/Eastern,1917.95,1919.22,1916.73,1918.07,-1
20230829 09:30:00 US/Eastern,1919.79,1922.05,1917.15,1919.94,-1
20230829 10:00:00 US/Eastern,1931.28,1934.73,1920.76,1931.47,-1
20230829 10:30:00 US/Eastern,1932.94,1934.99,1930.9,1933.09,-1
20230829 11:00:00 US/Eastern,1934.67,1936.5,1932.67,1934.82,-1
20230829 11:30:00 US/Eastern,1936.53,1937.72,1935.22,1936.65,-1
20230829 12:00:00 US/Eastern,1935.81,1937.83,1934.07,1935.96,-1
20230829 12:30:00 US/Eastern,1935.12,1936.55,1934.1,1935.28,-1
20230829 13:00:00 US/Eastern,1936.97,1938.29,1935.86,1937.13,-1
20230829 13:30:00 US/Eastern,1937.01,1937.6,1936.3,1937.16,-1
20230829 14:00:00 US/Eastern,1936.28,1937.3,1935.24,1936.4,-1
20230829 14:30:00 US/Eastern,1936.3,1937.39,1935.12,1936.5,-1
20230829 15:00:00 US/Eastern,1937.43,1938.0,1936.41,1937.6,-1
20230829 15:30:00 US/Eastern,1937.82,1938.3,1937.54,1937.94,-1
20230829 16:00:00 US/Eastern,1937.56,1938.2,1937.25,1937.68,-1
20230829 16:30:00 US/Eastern,1937.51,1938.46,1935.97,1937.8,-1
20230829 18:00:00 US/Eastern,1937.06,1938.48,1936.58,1937.28,-1
20230829 18:30:00 US/Eastern,1937.1,1937.34,1936.95,1937.22,-1
20230829 19:00:00 US/Eastern,1936.82,1937.77,1935.91,1936.97,-1
20230829 19:30:00 US/Eastern,1936.4,1936.74,1936.13,1936.53,-1
20230829 20:00:00 US/Eastern,1936.39,1937.35,1935.93,1936.52,-1
20230829 20:30:00 US/Eastern,1936.32,1937.02,1935.92,1936.44,-1
20230829 21:00:00 US/Eastern,1936.41,1937.22,1935.8,1936.62,-1
20230829 21:30:00 US/Eastern,1936.12,1937.03,1935.4,1936.29,-1
20230829 22:00:00 US/Eastern,1936.68,1937.69,1936.15,1936.86,-1
20230829 22:30:00 US/Eastern,1936.7,1937.56,1936.15,1936.82,-1
20230829 23:00:00 US/Eastern,1936.42,1937.0,1935.88,1936.56,-1
20230829 23:30:00 US/Eastern,1936.73,1937.07,1936.48,1936.87,-1
20230830 00:00:00 US/Eastern,1936.64,1937.28,1936.14,1936.76,-1
20230830 00:30:00 US/Eastern,1936.25,1936.81,1935.87,1936.38,-1
20230830 01:00:00 US/Eastern,1936.49,1937.01,1936.06,1936.6,-1
20230830 01:30:00 US/Eastern,1936.01,1936.84,1935.22,1936.15,-1
20230830 02:00:00 US/Eastern,1936.02,1937.01,1935.14,1936.21,-1
20230830 02:30:00 US/Eastern,1936.19,1937.03,1935.51,1936.32,-1
20230830 03:00:00 US/Eastern,1935.77,1936.88,1935.08,1935.9,-1
20230830 03:30:00 US/Eastern,1935.68,1936.65,1934.92,1935.8,-1
20230830 04:00:00 US/Eastern,1936.12,1937.1,1935.45,1936.24,-1
